Timestamp,MON1 CL DDM (?A),Status,MON1 CL SDM (%),Status,MON1 CL RF (V),Status,MON1 DS DDM (?A),Status,MON1 DS SDM (%),Status,MON1 DS RF (V),Status,MON1 NF DDM (?A),Status,MON1 NF SDM (%),Status,MON1 NF RF (V),Status,MON1 CLR DDM (?A),Status,MON1 CLR SDM (%),Status,MON1 CLR RF (V),Status,MON1 DIFF FREQ (kHz),Status,MON1 TEST DDM (?A),Status,MON1 TEST SDM (%),Status,MON1 TEST RF (V),Status,MON1 SELF TEST (),Status,MON2 CL DDM (?A),Status,MON2 CL SDM (%),Status,MON2 CL RF (V),Status,MON2 DS DDM (?A),Status,MON2 DS SDM (%),Status,MON2 DS RF (V),Status,MON2 NF DDM (?A),Status,MON2 NF SDM (%),Status,MON2 NF RF (V),Status,MON2 CLR DDM (?A),Status,MON2 CLR SDM (%),Status,MON2 CLR RF (V),Status,MON2 DIFF FREQ (kHz),Status,MON2 TEST DDM (?A),Status,MON2 TEST SDM (%),Status,MON2 TEST RF (V),Status,MON2 SELF TEST (),Status
"2022-02-10 15:23:27,4"," 0,00", ,"80,21", ," 3,12", ,"-1,74", ,"80,21", ," 3,12", ,"-11,86", ,"80,14", ," 3,12", ,"-1,74", ,"79,33", ," 3,11", ,"15,02", ,"-23,43",a,"67,99", ," 1,96",a," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,02", ,"79,40", ," 3,08", ,"15,00", ,"-60,74",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-10 15:28:28,0"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,15", ,"80,14", ," 3,12", ,"-1,74", ,"79,30", ," 3,11", ,"15,04", ," 0,00", ,"80,07", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,02", ,"79,36", ," 3,08", ,"15,00", ,"-4,92", ,"74,10", ," 2,29", ," 0,00", 
"2022-02-10 15:33:28,7"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,15", ,"80,14", ," 3,12", ,"-1,74", ,"79,30", ," 3,11", ,"15,04", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,02", ,"79,40", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 15:38:29,4","-0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,15", ,"80,14", ," 3,12", ,"-1,74", ,"79,30", ," 3,10", ,"15,00", ,"-59,29",a,"54,80",a," 2,15", ," 0,00", ,"-0,58", ,"80,41", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,02", ,"79,36", ," 3,08", ,"15,00", ,"-3,76", ,"78,86", ," 3,05", ," 0,00", 
"2022-02-10 15:43:30,0"," 0,00", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,15", ,"80,14", ," 3,13", ,"-1,74", ,"79,33", ," 3,11", ,"15,02", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,02", ,"79,40", ," 3,08", ,"15,00", ,"-61,03",a,"54,33",a," 1,82",a," 0,00", 
"2022-02-10 15:48:30,7","-0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,15", ,"80,14", ," 3,13", ,"-1,74", ,"79,30", ," 3,10", ,"15,00", ,"-60,16",a,"53,96",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,02", ,"79,36", ," 3,08", ,"15,00", ,"-60,74",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-10 15:53:31,3","-0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,15", ,"80,14", ," 3,13", ,"-1,45", ,"79,33", ," 3,10", ,"15,04", ," 0,29", ,"79,97", ," 2,91", ," 0,00", ,"-0,58", ,"80,38", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,02", ,"79,40", ," 3,07", ,"15,00", ,"-47,43",a,"55,58",a," 1,53",a," 0,00", 
"2022-02-10 15:58:31,7","-0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,15", ,"80,14", ," 3,13", ,"-2,31", ,"79,26", ," 3,10", ,"15,02", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ,"-0,58", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,44", ,"80,21", ," 3,10", ,"-2,89", ,"79,36", ," 3,08", ,"15,00", ,"-32,10",a,"68,16", ," 3,05", ," 0,00", 
"2022-02-10 16:03:32,4","-0,29", ,"80,21", ," 3,12", ,"-1,74", ,"80,21", ," 3,12", ,"-12,44", ,"80,14", ," 3,13", ,"-2,02", ,"79,30", ," 3,11", ,"15,00", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-12,73", ,"80,21", ," 3,11", ,"-2,31", ,"79,36", ," 3,08", ,"15,02", ,"-60,74",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-10 16:08:33,0","-0,29", ,"80,21", ," 3,12", ,"-1,74", ,"80,21", ," 3,12", ,"-12,44", ,"80,14", ," 3,13", ,"-1,45", ,"79,33", ," 3,10", ,"15,02", ,"-33,26",a,"62,29",a," 1,57",a," 0,00", ,"-0,58", ,"80,38", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,73", ,"80,21", ," 3,11", ,"-1,74", ,"79,43", ," 3,07", ,"15,00", ,"-61,03",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-10 16:13:33,4","-0,29", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-12,44", ,"80,14", ," 3,13", ,"-1,45", ,"79,30", ," 3,10", ,"15,00", ,"-42,81",a,"59,15",a," 2,62", ," 0,00", ,"-0,58", ,"80,41", ," 3,14", ,"-1,45", ,"80,28", ," 3,09", ,"-12,73", ,"80,21", ," 3,11", ,"-2,02", ,"79,36", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 16:18:34,1"," 0,00", ,"80,17", ," 3,12", ,"-1,45", ,"80,24", ," 3,12", ,"-12,44", ,"80,14", ," 3,13", ,"-1,74", ,"79,30", ," 3,11", ,"15,02", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-12,44", ,"80,24", ," 3,11", ,"-2,02", ,"79,36", ," 3,08", ,"15,02", ,"-53,80",a,"55,61",a," 2,29", ," 0,00", 
"2022-02-10 16:23:34,4","-0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,44", ,"80,11", ," 3,13", ,"-1,45", ,"79,30", ," 3,10", ,"15,02", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,58", ,"80,41", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-12,73", ,"80,21", ," 3,11", ,"-1,74", ,"79,36", ," 3,08", ,"15,00", ,"-4,05", ,"78,02", ," 2,67", ," 0,00", 
"2022-02-10 16:28:35,1","-0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,17", ," 3,12", ,"-12,44", ,"80,14", ," 3,13", ,"-1,45", ,"79,30", ," 3,10", ,"15,02", ,"-1,74", ,"78,15", ," 3,05", ," 0,00", ,"-0,58", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,44", ,"80,21", ," 3,11", ,"-2,02", ,"79,36", ," 3,08", ,"15,02", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 16:33:35,5","-0,29", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,44", ,"80,11", ," 3,13", ,"-1,74", ,"79,30", ," 3,10", ,"15,02", ,"-42,81",a,"55,17",a," 1,53",a," 0,00", ,"-0,58", ,"80,38", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,44", ,"80,21", ," 3,11", ,"-2,02", ,"79,36", ," 3,08", ,"15,00", ,"-60,74",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-10 16:38:36,1","-0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,73", ,"80,11", ," 3,14", ,"-1,74", ,"79,30", ," 3,10", ,"15,02", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,58", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,73", ,"80,21", ," 3,11", ,"-1,74", ,"79,36", ," 3,08", ,"15,02", ,"-55,82",a,"58,85",a," 1,53",a," 0,00", 
"2022-02-10 16:43:36,2","-0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,44", ,"80,11", ," 3,14", ,"-1,74", ,"79,30", ," 3,11", ,"15,00", ,"-45,99",a,"63,91",a," 1,77",a," 0,00", ,"-0,58", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,73", ,"80,21", ," 3,11", ,"-2,02", ,"79,40", ," 3,08", ,"15,00", ,"-60,74",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-10 16:48:36,9","-0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,44", ,"80,14", ," 3,14", ,"-1,74", ,"79,30", ," 3,11", ,"15,04", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-12,73", ,"80,21", ," 3,11", ,"-2,02", ,"79,36", ," 3,08", ,"15,00", ,"-14,46", ,"72,04", ," 2,10", ," 0,00", 
"2022-02-10 16:53:37,6"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,73", ,"80,14", ," 3,14", ,"-1,74", ,"79,30", ," 3,11", ,"15,04", ," 0,00", ,"80,07", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-12,73", ,"80,21", ," 3,11", ,"-2,02", ,"79,36", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 16:58:38,3","-0,29", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,73", ,"80,14", ," 3,14", ,"-1,74", ,"79,30", ," 3,11", ,"15,02", ,"-52,64",a,"56,35",a," 2,34", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,73", ,"80,21", ," 3,11", ,"-2,02", ,"79,36", ," 3,08", ,"15,00", ," 0,00", ,"80,17", ," 3,05", ," 0,00", 
"2022-02-10 17:03:38,9","-0,29", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,44", ,"80,14", ," 3,13", ,"-1,74", ,"79,33", ," 3,11", ,"15,04", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-12,73", ,"80,21", ," 3,11", ,"-2,02", ,"79,36", ," 3,08", ,"15,00", ,"-67,10",a,"54,90",a," 2,01", ," 0,00", 
"2022-02-10 17:08:39,3","-0,29", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-12,44", ,"80,14", ," 3,13", ,"-1,45", ,"79,30", ," 3,10", ,"15,04", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,58", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,44", ,"80,21", ," 3,11", ,"-2,02", ,"79,36", ," 3,08", ,"15,00", ,"-2,31", ,"80,07", ," 2,96", ," 0,00", 
"2022-02-10 17:13:40,0"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-12,15", ,"80,11", ," 3,13", ,"-1,45", ,"79,33", ," 3,11", ,"15,00", ," 0,00", ,"80,07", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-1,74", ,"79,40", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 17:18:40,4"," 0,00", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,15", ,"80,14", ," 3,13", ,"-1,74", ,"79,33", ," 3,11", ,"15,02", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,44", ,"80,21", ," 3,10", ,"-2,31", ,"79,33", ," 3,08", ,"15,00", ,"-60,74",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-10 17:23:41,0","-0,58", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,14", ," 3,13", ,"-1,45", ,"79,30", ," 3,10", ,"15,02", ,"-35,86",a,"69,88", ," 2,05", ," 0,00", ,"-0,58", ,"80,41", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-12,44", ,"80,21", ," 3,11", ,"-2,02", ,"79,36", ," 3,08", ,"15,02", ,"-51,19",a,"63,74",a," 1,62",a," 0,00", 
"2022-02-10 17:28:41,2"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,44", ,"80,14", ," 3,13", ,"-1,74", ,"79,30", ," 3,11", ,"15,04", ,"-61,03",a,"53,92",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-0,87", ,"80,28", ," 3,09", ,"-12,44", ,"80,21", ," 3,11", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-61,03",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 17:33:41,8","-0,29", ,"80,21", ," 3,12", ,"-1,74", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,13", ,"-1,45", ,"79,33", ," 3,10", ,"15,00", ,"-0,87", ,"79,30", ," 2,81", ," 0,00", ,"-0,58", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,44", ,"80,21", ," 3,11", ,"-2,02", ,"79,36", ," 3,08", ,"15,00", ,"-2,31", ,"75,38", ," 2,39", ," 0,00", 
"2022-02-10 17:38:42,2"," 0,00", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,44", ,"80,11", ," 3,13", ,"-1,74", ,"79,30", ," 3,11", ,"15,00", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ," 0,00", ,"80,38", ," 3,14", ,"-1,45", ,"80,28", ," 3,09", ,"-12,44", ,"80,21", ," 3,11", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-60,74",a,"54,53",a," 1,82",a," 0,00", 
"2022-02-10 17:43:42,6","-0,58", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,44", ,"80,11", ," 3,13", ,"-1,45", ,"79,30", ," 3,10", ,"15,00", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,87", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,44", ,"80,21", ," 3,11", ,"-1,74", ,"79,40", ," 3,07", ,"15,02", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 17:48:43,2","-0,58", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,44", ,"80,14", ," 3,13", ,"-1,45", ,"79,33", ," 3,10", ,"15,02", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,87", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,44", ,"80,21", ," 3,11", ,"-1,74", ,"79,40", ," 3,07", ,"15,02", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 17:53:43,9","-0,58", ,"80,21", ," 3,12", ,"-1,45", ,"80,24", ," 3,13", ,"-12,15", ,"80,14", ," 3,13", ,"-1,45", ,"79,30", ," 3,10", ,"15,02", ,"-43,67",a,"61,48",a," 2,72", ," 0,00", ,"-0,87", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,09", ,"-12,44", ,"80,21", ," 3,11", ,"-1,74", ,"79,40", ," 3,07", ,"15,00", ,"-34,71",a,"68,03", ," 3,05", ," 0,00", 
"2022-02-10 17:58:44,0"," 0,00", ,"80,21", ," 3,12", ,"-1,74", ,"80,21", ," 3,12", ,"-12,15", ,"80,14", ," 3,13", ,"-1,74", ,"79,26", ," 3,11", ,"15,02", ,"-3,76", ,"79,67", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,44", ,"80,21", ," 3,11", ,"-1,74", ,"79,40", ," 3,09", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 18:03:44,6"," 0,00", ,"80,17", ," 3,12", ,"-1,16", ,"80,24", ," 3,13", ,"-12,15", ,"80,11", ," 3,13", ,"-1,74", ,"79,30", ," 3,11", ,"15,00", ,"-52,06",a,"53,99",a," 1,96",a," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,11", ,"-2,02", ,"79,40", ," 3,09", ,"15,02", ,"-57,27",a,"56,96",a," 2,39", ," 0,00", 
"2022-02-10 18:08:45,0"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,14", ," 3,13", ,"-1,45", ,"79,30", ," 3,11", ,"15,02", ," 0,00", ,"80,07", ," 3,00", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,44", ,"80,21", ," 3,10", ,"-2,02", ,"79,36", ," 3,08", ,"15,02", ,"-0,29", ,"77,61", ," 2,58", ," 0,00", 
"2022-02-10 18:13:45,7"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,21", ," 3,12", ,"-12,15", ,"80,14", ," 3,13", ,"-1,74", ,"79,30", ," 3,11", ,"15,02", ," 0,29", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,31", ,"79,40", ," 3,08", ,"15,02", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 18:18:46,3","-0,58", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,14", ," 3,13", ,"-1,45", ,"79,33", ," 3,10", ,"15,02", ,"-8,68", ,"70,39", ," 3,05", ," 0,00", ,"-0,87", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-1,74", ,"79,36", ," 3,08", ,"15,00", ,"-9,26", ,"76,46", ," 3,05", ," 0,00", 
"2022-02-10 18:23:46,7","-0,58", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,14", ," 3,13", ,"-1,45", ,"79,30", ," 3,10", ,"15,02", ,"-31,53",a,"62,86",a," 1,67",a," 0,00", ,"-0,87", ,"80,41", ," 3,15", ,"-1,45", ,"80,34", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-1,74", ,"79,40", ," 3,08", ,"15,02", ,"-37,31",a,"57,84",a," 1,53",a," 0,00", 
"2022-02-10 18:28:47,3"," 0,00", ,"80,21", ," 3,12", ,"-1,74", ,"80,21", ," 3,12", ,"-12,15", ,"80,14", ," 3,13", ,"-1,74", ,"79,33", ," 3,11", ,"15,00", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 18:33:47,8","-0,29", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,13", ,"-11,86", ,"80,11", ," 3,13", ,"-1,74", ,"79,33", ," 3,10", ,"15,02", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ,"-0,87", ,"80,38", ," 3,15", ,"-1,16", ,"80,24", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-1,74", ,"79,36", ," 3,08", ,"15,00", ,"-60,74",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-10 18:38:48,1"," 0,00", ,"80,24", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-11,86", ,"80,14", ," 3,13", ,"-1,74", ,"79,30", ," 3,11", ,"15,04", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-0,87", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,02", ,"79,43", ," 3,09", ,"15,02", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 18:43:48,2"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,17", ," 3,12", ,"-11,86", ,"80,14", ," 3,13", ,"-1,45", ,"79,33", ," 3,11", ,"15,06", ," 0,00", ,"80,07", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,15", ,"80,24", ," 3,10", ,"-2,02", ,"79,33", ," 3,08", ,"15,00", ,"-3,18", ,"78,89", ," 2,77", ," 0,00", 
"2022-02-10 18:48:48,6"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-11,86", ,"80,11", ," 3,13", ,"-1,16", ,"79,33", ," 3,11", ,"15,02", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-1,16", ,"80,31", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-1,74", ,"79,36", ," 3,08", ,"15,00", ,"-60,74",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-10 18:53:48,7"," 0,00", ,"80,21", ," 3,12", ,"-1,45", ,"80,21", ," 3,12", ,"-12,15", ,"80,14", ," 3,13", ,"-2,31", ,"79,30", ," 3,11", ,"15,02", ,"-60,74",a,"56,93",a," 2,43", ," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,31", ,"79,40", ," 3,08", ,"15,00", ,"-46,57",a,"63,30",a," 2,86", ," 0,00", 
"2022-02-10 18:58:49,4","-0,87", ,"80,17", ," 3,12", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,14", ," 3,13", ,"-1,45", ,"79,33", ," 3,10", ,"15,02", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ,"-0,87", ,"80,38", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-1,74", ,"79,40", ," 3,07", ,"15,00", ,"-60,45",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-10 19:03:49,7","-0,58", ,"80,24", ," 3,12", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,14", ," 3,13", ,"-1,45", ,"79,33", ," 3,10", ,"15,02", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,58", ,"80,41", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-11,86", ,"80,24", ," 3,10", ,"-1,74", ,"79,36", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 19:08:50,2"," 0,00", ,"80,21", ," 3,12", ,"-1,16", ,"80,17", ," 3,12", ,"-11,86", ,"80,14", ," 3,13", ,"-1,74", ,"79,30", ," 3,11", ,"15,08", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,14", ,"-1,16", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,31", ,"79,40", ," 3,08", ,"15,00", ,"-61,03",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-10 19:13:50,5"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-11,86", ,"80,14", ," 3,13", ,"-1,74", ,"79,26", ," 3,11", ,"15,02", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,14", ,"-0,87", ,"80,31", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-10 19:18:51,1","-0,29", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-11,86", ,"80,11", ," 3,13", ,"-1,45", ,"79,30", ," 3,11", ,"15,04", ,"-43,67",a,"66,58", ," 3,00", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-0,87", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,02", ,"79,43", ," 3,08", ,"15,00", ,"-15,04", ,"72,95", ," 3,05", ," 0,00", 
"2022-02-10 19:23:51,5","-0,58", ,"80,21", ," 3,13", ,"-1,74", ,"80,21", ," 3,13", ,"-11,86", ,"80,14", ," 3,13", ,"-1,45", ,"79,30", ," 3,10", ,"15,00", ,"-21,40", ,"68,30", ," 1,96",a," 0,00", ,"-0,87", ,"80,41", ," 3,15", ,"-0,87", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,02", ,"79,36", ," 3,07", ,"15,00", ,"-35,86",a,"60,60",a," 1,53",a," 0,00", 
"2022-02-10 19:28:51,9"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-11,86", ,"80,14", ," 3,13", ,"-1,74", ,"79,30", ," 3,11", ,"15,02", ,"-43,10",a,"55,81",a," 2,24", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,31", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,02", ,"79,33", ," 3,08", ,"15,00", ,"-46,28",a,"59,39",a," 2,67", ," 0,00", 
"2022-02-10 19:33:52,3"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-11,86", ,"80,14", ," 3,13", ,"-1,74", ,"79,30", ," 3,11", ,"15,02", ,"-0,87", ,"78,66", ," 2,72", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,09", ,"-12,15", ,"80,21", ," 3,10", ,"-2,31", ,"79,36", ," 3,09", ,"15,00", ,"-17,35", ,"74,54", ," 2,29", ," 0,00", 
