Timestamp,MON1 CL DDM (?A),Status,MON1 CL SDM (%),Status,MON1 CL RF (dB),Status,MON1 DS DDM (?A),Status,MON1 DS SDM (%),Status,MON1 DS RF (dB),Status,MON1 NF DDM (?A),Status,MON1 NF SDM (%),Status,MON1 NF RF (dB),Status,MON1 CLR DDM (?A),Status,MON1 CLR SDM (%),Status,MON1 CLR RF (dB),Status,MON1 DIFF FREQ (kHz),Status,MON1 TEST DDM (?A),Status,MON1 TEST SDM (%),Status,MON1 TEST RF (dB),Status,MON1 SELF TEST (),Status,MON2 CL DDM (?A),Status,MON2 CL SDM (%),Status,MON2 CL RF (dB),Status,MON2 DS DDM (?A),Status,MON2 DS SDM (%),Status,MON2 DS RF (dB),Status,MON2 NF DDM (?A),Status,MON2 NF SDM (%),Status,MON2 NF RF (dB),Status,MON2 CLR DDM (?A),Status,MON2 CLR SDM (%),Status,MON2 CLR RF (dB),Status,MON2 DIFF FREQ (kHz),Status,MON2 TEST DDM (?A),Status,MON2 TEST SDM (%),Status,MON2 TEST RF (dB),Status,MON2 SELF TEST (),Status
"2022-02-02 00:58:55,3"," 2,31", ,"79,94", ," 0,39", ," 0,87", ,"79,97", ," 0,36", ,"-0,29", ,"79,97", ,"-0,05", ," 3,47", ,"80,07", ," 0,40", ,"14,76", ,"-18,22", ,"72,62", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,42", ," 0,87", ,"80,01", ," 0,39", ,"-0,29", ,"79,97", ,"-0,03", ," 2,02", ,"80,07", ," 0,44", ,"14,72", ,"-2,02", ,"78,55", ," 0,01", ," 0,00", 
"2022-02-02 01:03:55,4"," 2,31", ,"79,94", ," 0,38", ," 0,87", ,"79,97", ," 0,36", ,"-0,29", ,"79,97", ,"-0,05", ," 3,47", ,"80,07", ," 0,40", ,"14,74", ," 0,00", ,"79,80", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,42", ," 0,87", ,"79,97", ," 0,39", ,"-0,29", ,"79,97", ,"-0,03", ," 1,74", ,"80,04", ," 0,44", ,"14,78", ," 0,00", ,"79,84", ," 0,01", ," 0,00", 
"2022-02-02 01:08:55,7"," 2,31", ,"79,90", ," 0,38", ," 0,87", ,"79,97", ," 0,36", ,"-0,58", ,"79,94", ,"-0,05", ," 3,76", ,"80,07", ," 0,40", ,"14,74", ,"-60,45",a,"54,73",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,42", ," 0,87", ,"79,97", ," 0,39", ,"-0,29", ,"79,94", ,"-0,03", ," 2,02", ,"80,07", ," 0,43", ,"14,74", ,"-61,61",a,"53,72",a,"-5,03",a," 0,00", 
"2022-02-02 01:13:55,8"," 2,31", ,"79,90", ," 0,38", ," 0,87", ,"79,94", ," 0,35", ,"-0,29", ,"79,97", ,"-0,05", ," 3,76", ,"80,11", ," 0,40", ,"14,74", ,"-60,45",a,"54,73",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,41", ," 1,16", ,"80,01", ," 0,39", ," 0,00", ,"80,01", ,"-0,03", ," 2,02", ,"80,07", ," 0,43", ,"14,76", ,"-61,61",a,"53,72",a,"-5,03",a," 0,00", 
"2022-02-02 01:18:55,7"," 2,31", ,"79,94", ," 0,38", ," 1,16", ,"80,01", ," 0,35", ,"-0,29", ,"79,97", ,"-0,05", ," 3,76", ,"80,11", ," 0,39", ,"14,74", ,"-49,75",a,"62,63",a,"-5,03",a," 0,00", ," 2,31", ,"79,90", ," 0,41", ," 1,16", ,"79,97", ," 0,39", ,"-0,29", ,"79,97", ,"-0,03", ," 2,31", ,"80,07", ," 0,43", ,"14,76", ,"-57,27",a,"55,64",a,"-5,03",a," 0,00", 
"2022-02-02 01:23:56,0"," 2,31", ,"79,90", ," 0,38", ," 0,87", ,"79,94", ," 0,35", ,"-0,29", ,"79,94", ,"-0,05", ," 3,76", ,"80,11", ," 0,39", ,"14,74", ,"-53,80",a,"60,87",a,"-0,90", ," 0,00", ," 2,60", ,"79,97", ," 0,41", ," 1,16", ,"80,01", ," 0,38", ,"-0,29", ,"79,97", ,"-0,03", ," 2,02", ,"80,04", ," 0,43", ,"14,74", ,"-35,29",a,"70,12", ," 0,01", ," 0,00", 
"2022-02-02 01:28:55,9"," 2,31", ,"79,90", ," 0,38", ," 0,87", ,"79,97", ," 0,35", ,"-0,58", ,"79,97", ,"-0,05", ," 3,76", ,"80,11", ," 0,39", ,"14,74", ,"-60,45",a,"54,77",a,"-5,03",a," 0,00", ," 2,60", ,"79,94", ," 0,41", ," 1,45", ,"80,01", ," 0,38", ,"-0,29", ,"80,01", ,"-0,03", ," 2,31", ,"80,07", ," 0,43", ,"14,74", ,"-61,61",a,"53,75",a,"-5,03",a," 0,00", 
"2022-02-02 01:33:55,9"," 2,31", ,"79,90", ," 0,38", ," 0,58", ,"79,97", ," 0,35", ,"-0,29", ,"79,97", ,"-0,05", ," 4,05", ,"80,11", ," 0,39", ,"14,74", ,"-60,45",a,"54,73",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,41", ," 1,16", ,"79,97", ," 0,38", ,"-0,29", ,"79,97", ,"-0,03", ," 2,60", ,"80,11", ," 0,43", ,"14,74", ,"-61,32",a,"53,99",a,"-3,69",a," 0,00", 
"2022-02-02 01:38:56,0"," 2,60", ,"79,94", ," 0,37", ," 0,87", ,"79,97", ," 0,35", ,"-0,58", ,"79,97", ,"-0,05", ," 3,76", ,"80,11", ," 0,39", ,"14,78", ,"-37,60",a,"60,97",a,"-0,90", ," 0,00", ," 2,60", ,"79,97", ," 0,41", ," 1,16", ,"80,01", ," 0,38", ," 0,00", ,"80,01", ,"-0,03", ," 2,31", ,"80,07", ," 0,43", ,"14,74", ,"-13,30", ,"69,17", ," 0,01", ," 0,00", 
"2022-02-02 01:43:56,3"," 2,31", ,"79,97", ," 0,37", ," 0,87", ,"79,97", ," 0,35", ,"-0,58", ,"79,94", ,"-0,05", ," 3,76", ,"80,11", ," 0,39", ,"14,72", ,"-9,26", ,"72,72", ,"-2,16", ," 0,00", ," 2,31", ,"79,94", ," 0,41", ," 1,16", ,"79,97", ," 0,38", ," 0,00", ,"79,97", ,"-0,03", ," 2,31", ,"80,11", ," 0,43", ,"14,72", ,"-31,53",a,"62,97",a,"-4,27",a," 0,00", 
"2022-02-02 01:48:56,8"," 2,60", ,"79,94", ," 0,37", ," 0,87", ,"79,97", ," 0,35", ,"-0,29", ,"79,97", ,"-0,05", ," 3,76", ,"80,11", ," 0,39", ,"14,76", ,"-52,64",a,"55,37",a,"-3,32",a," 0,00", ," 2,60", ,"79,97", ," 0,41", ," 1,16", ,"79,97", ," 0,38", ,"-0,29", ,"79,97", ,"-0,03", ," 2,02", ,"80,07", ," 0,43", ,"14,74", ,"-35,58",a,"58,01",a,"-1,44", ," 0,00", 
"2022-02-02 01:53:57,1"," 2,31", ,"79,94", ," 0,37", ," 1,16", ,"79,94", ," 0,35", ,"-0,58", ,"79,94", ,"-0,05", ," 4,05", ,"80,11", ," 0,39", ,"14,74", ," 0,29", ,"79,84", ,"-0,05", ," 0,00", ," 2,31", ,"79,97", ," 0,41", ," 1,45", ,"80,01", ," 0,38", ,"-0,29", ,"80,01", ,"-0,03", ," 2,31", ,"80,07", ," 0,43", ,"14,74", ,"-8,39", ,"75,82", ,"-1,57", ," 0,00", 
"2022-02-02 01:58:57,2"," 2,31", ,"79,94", ," 0,37", ," 1,45", ,"79,97", ," 0,35", ,"-0,29", ,"79,97", ,"-0,05", ," 4,05", ,"80,14", ," 0,39", ,"14,72", ,"-49,46",a,"62,76",a,"-4,71",a," 0,00", ," 2,60", ,"79,97", ," 0,41", ," 1,16", ,"80,01", ," 0,38", ,"-0,29", ,"79,97", ,"-0,03", ," 2,31", ,"80,07", ," 0,43", ,"14,76", ,"-66,81",a,"55,71",a,"-5,03",a," 0,00", 
"2022-02-02 02:03:58,1"," 2,60", ,"79,94", ," 0,38", ," 0,87", ,"79,97", ," 0,35", ,"-0,29", ,"79,97", ,"-0,04", ," 4,05", ,"80,11", ," 0,39", ,"14,76", ,"-60,45",a,"54,77",a,"-5,03",a," 0,00", ," 2,60", ,"79,94", ," 0,41", ," 1,45", ,"80,01", ," 0,38", ,"-0,29", ,"79,97", ,"-0,02", ," 2,31", ,"80,07", ," 0,43", ,"14,78", ,"-61,61",a,"53,75",a,"-5,03",a," 0,00", 
"2022-02-02 02:08:58,2"," 2,60", ,"79,94", ," 0,38", ," 1,16", ,"79,97", ," 0,35", ,"-0,29", ,"79,97", ,"-0,03", ," 4,05", ,"80,11", ," 0,40", ,"14,74", ,"-60,45",a,"54,77",a,"-5,03",a," 0,00", ," 2,31", ,"79,90", ," 0,41", ," 1,16", ,"79,97", ," 0,38", ,"-0,29", ,"79,97", ,"-0,02", ," 2,60", ,"80,11", ," 0,43", ,"14,74", ,"-61,61",a,"53,75",a,"-5,03",a," 0,00", 
"2022-02-02 02:13:58,6"," 2,60", ,"79,94", ," 0,38", ," 0,87", ,"79,97", ," 0,35", ,"-0,58", ,"79,94", ,"-0,03", ," 4,05", ,"80,11", ," 0,40", ,"14,74", ," 0,00", ,"79,80", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,41", ," 1,45", ,"79,97", ," 0,38", ,"-0,29", ,"79,97", ,"-0,01", ," 2,60", ,"80,11", ," 0,43", ,"14,76", ," 0,29", ,"79,84", ," 0,01", ," 0,00", 
"2022-02-02 02:18:59,2"," 2,60", ,"79,94", ," 0,38", ," 0,87", ,"79,94", ," 0,35", ,"-0,58", ,"79,94", ,"-0,03", ," 4,05", ,"80,11", ," 0,40", ,"14,74", ," 1,45", ,"78,05", ," 0,01", ," 0,00", ," 2,60", ,"79,97", ," 0,41", ," 1,45", ,"79,97", ," 0,39", ,"-0,29", ,"80,01", ,"-0,01", ," 2,31", ,"80,07", ," 0,44", ,"14,74", ,"-0,29", ,"79,80", ," 0,01", ," 0,00", 
"2022-02-02 02:23:59,4"," 2,31", ,"79,94", ," 0,38", ," 0,87", ,"79,97", ," 0,36", ,"-0,58", ,"79,97", ,"-0,02", ," 4,05", ,"80,11", ," 0,41", ,"14,74", ," 0,00", ,"79,80", ," 0,00", ," 0,00", ," 2,31", ,"79,97", ," 0,42", ," 1,16", ,"79,97", ," 0,39", ,"-0,58", ,"79,97", ,"-0,01", ," 2,31", ,"80,11", ," 0,44", ,"14,72", ," 0,00", ,"79,84", ," 0,01", ," 0,00", 
"2022-02-02 02:29:00,0"," 2,31", ,"79,94", ," 0,39", ," 0,87", ,"79,97", ," 0,36", ,"-0,58", ,"79,97", ,"-0,02", ," 3,76", ,"80,11", ," 0,41", ,"14,76", ,"-25,16",a,"68,94", ," 0,01", ," 0,00", ," 2,60", ,"79,97", ," 0,42", ," 1,16", ,"79,97", ," 0,39", ,"-0,58", ,"79,97", ,"-0,00", ," 2,31", ,"80,07", ," 0,45", ,"14,76", ,"-9,26", ,"76,50", ," 0,01", ," 0,00", 
"2022-02-02 02:34:00,1"," 2,60", ,"79,97", ," 0,39", ," 1,16", ,"80,01", ," 0,36", ,"-0,58", ,"79,97", ,"-0,01", ," 3,76", ,"80,07", ," 0,41", ,"14,74", ,"-0,29", ,"79,77", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,42", ," 1,16", ,"79,97", ," 0,39", ,"-0,58", ,"79,97", ," 0,00", ," 2,31", ,"80,07", ," 0,45", ,"14,76", ," 0,29", ,"79,84", ," 0,01", ," 0,00", 
"2022-02-02 02:39:00,4"," 2,60", ,"79,90", ," 0,38", ," 1,16", ,"80,01", ," 0,35", ,"-0,58", ,"79,97", ,"-0,01", ," 3,76", ,"80,11", ," 0,41", ,"14,74", ,"-60,45",a,"54,80",a,"-5,03",a," 0,00", ," 2,60", ,"79,94", ," 0,42", ," 1,45", ,"80,01", ," 0,39", ,"-0,58", ,"80,01", ," 0,00", ," 2,60", ,"80,07", ," 0,44", ,"14,74", ,"-61,61",a,"53,75",a,"-5,03",a," 0,00", 
"2022-02-02 02:44:00,5"," 2,60", ,"79,90", ," 0,38", ," 1,16", ,"79,97", ," 0,35", ,"-0,58", ,"79,97", ,"-0,01", ," 4,05", ,"80,14", ," 0,41", ,"14,76", ,"-60,45",a,"54,77",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,41", ," 1,45", ,"79,97", ," 0,39", ,"-0,58", ,"79,97", ," 0,00", ," 2,60", ,"80,11", ," 0,44", ,"14,74", ,"-61,61",a,"53,75",a,"-5,03",a," 0,00", 
"2022-02-02 02:49:01,2"," 2,60", ,"79,94", ," 0,38", ," 1,16", ,"79,97", ," 0,35", ,"-0,58", ,"79,97", ,"-0,01", ," 4,05", ,"80,11", ," 0,41", ,"14,74", ,"-52,35",a,"57,36",a,"-5,03",a," 0,00", ," 2,60", ,"79,94", ," 0,41", ," 1,16", ,"79,97", ," 0,39", ,"-0,58", ,"79,97", ," 0,00", ," 2,60", ,"80,11", ," 0,44", ,"14,72", ,"-57,56",a,"53,96",a,"-5,03",a," 0,00", 
"2022-02-02 02:54:01,3"," 2,31", ,"79,90", ," 0,38", ," 1,16", ,"79,97", ," 0,35", ,"-0,87", ,"79,97", ,"-0,01", ," 4,34", ,"80,14", ," 0,41", ,"14,72", ,"-60,45",a,"54,77",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,41", ," 1,45", ,"80,01", ," 0,39", ,"-0,58", ,"79,97", ," 0,01", ," 2,60", ,"80,11", ," 0,44", ,"14,74", ,"-61,32",a,"53,72",a,"-5,03",a," 0,00", 
"2022-02-02 02:59:01,7"," 2,60", ,"79,94", ," 0,38", ," 1,16", ,"79,97", ," 0,35", ,"-0,87", ,"79,97", ,"-0,01", ," 4,34", ,"80,14", ," 0,41", ,"14,76", ," 0,00", ,"79,80", ," 0,01", ," 0,00", ," 2,60", ,"80,01", ," 0,41", ," 1,45", ,"80,01", ," 0,39", ,"-0,58", ,"79,97", ," 0,01", ," 2,60", ,"80,07", ," 0,44", ,"14,74", ,"-0,29", ,"79,80", ," 0,01", ," 0,00", 
"2022-02-02 03:04:01,8"," 2,31", ,"79,94", ," 0,38", ," 1,16", ,"79,94", ," 0,35", ,"-0,87", ,"79,97", ,"-0,01", ," 4,34", ,"80,14", ," 0,41", ,"14,74", ," 0,29", ,"79,80", ," 0,01", ," 0,00", ," 2,31", ,"79,94", ," 0,42", ," 1,45", ,"79,97", ," 0,39", ,"-0,87", ,"79,97", ," 0,01", ," 2,89", ,"80,11", ," 0,44", ,"14,76", ," 0,29", ,"79,84", ," 0,01", ," 0,00", 
"2022-02-02 03:09:02,1"," 2,31", ,"79,90", ," 0,39", ," 1,16", ,"79,97", ," 0,36", ,"-0,87", ,"79,97", ,"-0,00", ," 4,05", ,"80,11", ," 0,41", ,"14,74", ,"-60,45",a,"54,77",a,"-5,03",a," 0,00", ," 2,60", ,"79,97", ," 0,42", ," 1,16", ,"80,01", ," 0,39", ,"-0,87", ,"79,97", ," 0,01", ," 2,31", ,"80,07", ," 0,45", ,"14,76", ,"-61,32",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-02 03:14:02,7"," 2,60", ,"79,94", ," 0,39", ," 1,16", ,"80,01", ," 0,36", ,"-1,16", ,"79,97", ," 0,02", ," 4,05", ,"80,11", ," 0,41", ,"14,72", ,"-62,47",a,"57,70",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,42", ," 1,16", ,"79,94", ," 0,39", ,"-1,45", ,"79,97", ," 0,03", ," 2,60", ,"80,07", ," 0,45", ,"14,76", ,"-61,32",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-02 03:19:02,8"," 2,31", ,"79,90", ," 0,39", ," 0,87", ,"79,94", ," 0,36", ,"-1,45", ,"79,94", ," 0,01", ," 4,05", ,"80,11", ," 0,41", ,"14,76", ,"-60,45",a,"54,77",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,42", ," 1,45", ,"80,01", ," 0,39", ,"-1,45", ,"79,97", ," 0,03", ," 2,60", ,"80,07", ," 0,45", ,"14,72", ,"-61,32",a,"53,75",a,"-5,03",a," 0,00", 
"2022-02-02 03:24:03,0"," 2,31", ,"79,90", ," 0,39", ," 1,16", ,"79,97", ," 0,36", ,"-1,45", ,"79,97", ," 0,01", ," 4,05", ,"80,11", ," 0,41", ,"14,74", ,"-60,16",a,"54,77",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,42", ," 1,45", ,"80,01", ," 0,39", ,"-1,45", ,"79,97", ," 0,03", ," 2,31", ,"80,07", ," 0,45", ,"14,74", ,"-61,32",a,"53,75",a,"-5,03",a," 0,00", 
"2022-02-02 03:29:03,3"," 2,31", ,"79,97", ," 0,39", ," 1,16", ,"79,97", ," 0,36", ,"-1,45", ,"79,97", ," 0,01", ," 3,76", ,"80,07", ," 0,41", ,"14,72", ,"-0,29", ,"79,77", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,42", ," 1,45", ,"79,97", ," 0,39", ,"-1,45", ,"79,97", ," 0,03", ," 2,60", ,"80,11", ," 0,45", ,"14,76", ," 0,29", ,"79,84", ," 0,01", ," 0,00", 
"2022-02-02 03:34:03,4"," 2,31", ,"79,94", ," 0,39", ," 1,16", ,"79,97", ," 0,36", ,"-1,45", ,"79,97", ," 0,01", ," 4,05", ,"80,11", ," 0,41", ,"14,74", ," 0,00", ,"79,80", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,42", ," 1,16", ,"79,97", ," 0,39", ,"-1,45", ,"79,97", ," 0,03", ," 2,31", ,"80,11", ," 0,45", ,"14,78", ,"-4,63", ,"79,09", ,"-0,52", ," 0,00", 
"2022-02-02 03:39:03,8"," 2,31", ,"79,94", ," 0,39", ," 0,87", ,"80,01", ," 0,36", ,"-1,45", ,"79,97", ," 0,02", ," 4,05", ,"80,07", ," 0,41", ,"14,74", ,"-60,45",a,"54,80",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,42", ," 1,16", ,"79,97", ," 0,39", ,"-1,74", ,"79,97", ," 0,03", ," 2,60", ,"80,11", ," 0,45", ,"14,74", ,"-61,32",a,"53,75",a,"-5,03",a," 0,00", 
"2022-02-02 03:44:04,4"," 2,60", ,"79,94", ," 0,39", ," 1,16", ,"79,97", ," 0,36", ,"-1,74", ,"79,97", ," 0,02", ," 4,05", ,"80,11", ," 0,41", ,"14,76", ,"-60,45",a,"54,77",a,"-5,03",a," 0,00", ," 2,60", ,"79,94", ," 0,42", ," 1,16", ,"80,01", ," 0,39", ,"-1,74", ,"79,97", ," 0,03", ," 2,60", ,"80,07", ," 0,45", ,"14,74", ,"-61,61",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-02 03:49:05,1"," 2,31", ,"79,94", ," 0,39", ," 1,16", ,"79,97", ," 0,36", ,"-1,74", ,"79,97", ," 0,02", ," 4,05", ,"80,07", ," 0,41", ,"14,72", ,"-15,91", ,"71,47", ,"-2,80", ," 0,00", ," 2,31", ,"79,97", ," 0,42", ," 1,16", ,"79,97", ," 0,40", ,"-1,74", ,"79,97", ," 0,03", ," 2,31", ,"80,07", ," 0,45", ,"14,76", ,"-28,34",a,"61,18",a,"-5,03",a," 0,00", 
"2022-02-02 03:54:04,9"," 2,60", ,"79,97", ," 0,39", ," 0,87", ,"79,97", ," 0,36", ,"-2,02", ,"79,97", ," 0,02", ," 4,05", ,"80,07", ," 0,42", ,"14,76", ,"-0,29", ,"79,84", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,42", ," 1,16", ,"80,01", ," 0,40", ,"-1,74", ,"79,97", ," 0,04", ," 2,60", ,"80,07", ," 0,45", ,"14,72", ," 0,29", ,"79,84", ," 0,01", ," 0,00", 
"2022-02-02 03:59:05,0"," 2,31", ,"79,94", ," 0,39", ," 0,87", ,"79,97", ," 0,37", ,"-2,02", ,"79,94", ," 0,03", ," 4,05", ,"80,11", ," 0,42", ,"14,76", ," 0,00", ,"79,84", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,43", ," 1,16", ,"79,97", ," 0,40", ,"-2,02", ,"79,94", ," 0,04", ," 2,31", ,"80,07", ," 0,45", ,"14,74", ,"-0,58", ,"79,77", ,"-0,28", ," 0,00", 
"2022-02-02 04:04:05,1"," 2,31", ,"79,94", ," 0,39", ," 0,87", ,"79,94", ," 0,37", ,"-2,31", ,"79,94", ," 0,03", ," 4,05", ,"80,11", ," 0,42", ,"14,74", ,"-13,30", ,"69,58", ,"-2,80", ," 0,00", ," 2,31", ,"79,97", ," 0,43", ," 1,16", ,"79,97", ," 0,40", ,"-2,02", ,"79,97", ," 0,05", ," 2,31", ,"80,07", ," 0,46", ,"14,74", ,"-49,75",a,"59,12",a,"-5,03",a," 0,00", 
"2022-02-02 04:09:05,3"," 2,31", ,"79,94", ," 0,40", ," 1,16", ,"79,97", ," 0,37", ,"-2,02", ,"79,94", ," 0,03", ," 4,05", ,"80,07", ," 0,42", ,"14,74", ,"-59,00",a,"55,44",a,"-5,03",a," 0,00", ," 2,02", ,"79,94", ," 0,43", ," 1,45", ,"79,97", ," 0,41", ,"-2,02", ,"79,97", ," 0,05", ," 2,60", ,"80,07", ," 0,46", ,"14,74", ,"-61,32",a,"53,75",a,"-5,03",a," 0,00", 
"2022-02-02 04:14:05,3"," 2,02", ,"79,90", ," 0,40", ," 1,16", ,"79,94", ," 0,37", ,"-2,31", ,"79,94", ," 0,03", ," 4,05", ,"80,11", ," 0,42", ,"14,74", ,"-60,16",a,"54,80",a,"-5,03",a," 0,00", ," 2,60", ,"79,97", ," 0,43", ," 1,16", ,"80,01", ," 0,41", ,"-2,02", ,"79,97", ," 0,05", ," 2,31", ,"80,04", ," 0,46", ,"14,74", ,"-61,61",a,"53,79",a,"-5,03",a," 0,00", 
"2022-02-02 04:19:06,2"," 2,60", ,"79,94", ," 0,40", ," 1,16", ,"80,01", ," 0,37", ,"-2,31", ,"79,97", ," 0,03", ," 3,76", ,"80,07", ," 0,42", ,"14,76", ,"-60,45",a,"54,77",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,43", ," 1,45", ,"80,01", ," 0,41", ,"-2,02", ,"80,01", ," 0,05", ," 2,31", ,"80,07", ," 0,46", ,"14,76", ,"-52,93",a,"53,79",a,"-3,32",a," 0,00", 
"2022-02-02 04:24:06,6"," 2,31", ,"79,94", ," 0,40", ," 1,16", ,"79,97", ," 0,37", ,"-2,02", ,"79,97", ," 0,04", ," 4,05", ,"80,11", ," 0,42", ,"14,76", ," 0,00", ,"79,80", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,43", ," 1,45", ,"80,01", ," 0,41", ,"-2,02", ,"79,97", ," 0,06", ," 2,31", ,"80,04", ," 0,46", ,"14,74", ," 0,00", ,"79,84", ,"-0,05", ," 0,00", 
"2022-02-02 04:29:07,2"," 2,31", ,"79,94", ," 0,40", ," 1,16", ,"79,97", ," 0,38", ,"-2,31", ,"80,01", ," 0,04", ," 3,76", ,"80,11", ," 0,42", ,"14,74", ," 0,00", ,"79,80", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,43", ," 1,45", ,"79,94", ," 0,41", ,"-2,31", ,"79,97", ," 0,06", ," 2,31", ,"80,11", ," 0,46", ,"14,76", ," 0,29", ,"79,84", ," 0,01", ," 0,00", 
"2022-02-02 04:34:07,6"," 2,31", ,"79,94", ," 0,40", ," 1,16", ,"79,97", ," 0,38", ,"-2,60", ,"79,97", ," 0,04", ," 3,76", ,"80,11", ," 0,42", ,"14,72", ,"-60,45",a,"54,80",a,"-5,03",a," 0,00", ," 2,31", ,"79,94", ," 0,43", ," 1,16", ,"80,01", ," 0,41", ,"-2,31", ,"79,97", ," 0,06", ," 2,31", ,"80,07", ," 0,46", ,"14,74", ,"-61,61",a,"53,75",a,"-5,03",a," 0,00", 
"2022-02-02 04:39:08,2"," 2,31", ,"79,94", ," 0,40", ," 1,16", ,"79,97", ," 0,38", ,"-2,60", ,"79,97", ," 0,05", ," 3,76", ,"80,07", ," 0,42", ,"14,72", ,"-19,96", ,"73,12", ,"-2,16", ," 0,00", ," 2,60", ,"79,97", ," 0,43", ," 1,16", ,"80,01", ," 0,41", ,"-2,60", ,"79,97", ," 0,07", ," 2,31", ,"80,07", ," 0,46", ,"14,74", ,"-38,76",a,"64,32",a,"-4,27",a," 0,00", 
"2022-02-02 04:44:08,6"," 2,02", ,"79,90", ," 0,41", ," 1,16", ,"79,94", ," 0,38", ,"-2,60", ,"79,97", ," 0,05", ," 4,05", ,"80,11", ," 0,42", ,"14,72", ,"-65,08",a,"55,27",a,"-3,32",a," 0,00", ," 2,31", ,"79,97", ," 0,43", ," 1,16", ,"80,01", ," 0,41", ,"-2,60", ,"79,97", ," 0,07", ," 2,02", ,"80,07", ," 0,46", ,"14,78", ,"-67,39",a,"58,21",a,"-1,44", ," 0,00", 
"2022-02-02 04:49:09,2"," 2,31", ,"79,94", ," 0,41", ," 1,16", ,"79,97", ," 0,38", ,"-2,60", ,"79,97", ," 0,05", ," 4,05", ,"80,11", ," 0,43", ,"14,74", ,"-60,45",a,"54,77",a,"-5,03",a," 0,00", ," 2,31", ,"79,90", ," 0,44", ," 1,45", ,"79,97", ," 0,41", ,"-2,60", ,"79,97", ," 0,07", ," 2,31", ,"80,07", ," 0,46", ,"14,76", ,"-61,32",a,"53,75",a,"-5,03",a," 0,00", 
"2022-02-02 04:54:09,3"," 2,31", ,"79,94", ," 0,41", ," 1,16", ,"79,97", ," 0,38", ,"-2,60", ,"79,97", ," 0,06", ," 3,76", ,"80,07", ," 0,43", ,"14,76", ,"-60,45",a,"54,80",a,"-5,03",a," 0,00", ," 2,31", ,"79,97", ," 0,44", ," 1,16", ,"80,01", ," 0,41", ,"-2,89", ,"79,97", ," 0,07", ," 2,31", ,"80,07", ," 0,46", ,"14,74", ,"-65,37",a,"54,12",a,"-4,08",a," 0,00", 
"2022-02-02 04:59:09,7"," 2,02", ,"79,94", ," 0,41", ," 1,16", ,"79,97", ," 0,38", ,"-2,89", ,"79,94", ," 0,06", ," 4,05", ,"80,11", ," 0,43", ,"14,74", ," 0,29", ,"79,80", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,44", ," 1,16", ,"79,97", ," 0,41", ,"-2,60", ,"79,97", ," 0,08", ," 2,31", ,"80,07", ," 0,46", ,"14,74", ," 0,00", ,"79,80", ," 0,01", ," 0,00", 
"2022-02-02 05:04:09,6"," 2,02", ,"79,94", ," 0,41", ," 1,16", ,"79,97", ," 0,38", ,"-2,89", ,"79,97", ," 0,07", ," 4,05", ,"80,11", ," 0,43", ,"14,76", ,"-1,45", ,"78,49", ," 0,01", ," 0,00", ," 2,31", ,"79,97", ," 0,44", ," 0,87", ,"79,97", ," 0,41", ,"-3,18", ,"79,94", ," 0,08", ," 2,31", ,"80,07", ," 0,46", ,"14,74", ," 0,29", ,"79,84", ," 0,01", ," 0,00", 
"2022-02-02 05:09:09,6"," 2,31", ,"79,94", ," 0,41", ," 1,16", ,"79,97", ," 0,38", ,"-2,89", ,"79,94", ," 0,07", ," 4,05", ,"80,11", ," 0,43", ,"14,72", ," 0,00", ,"79,77", ," 0,00", ," 0,00", ," 2,31", ,"79,97", ," 0,44", ," 1,16", ,"79,97", ," 0,42", ,"-2,89", ,"79,97", ," 0,08", ," 2,60", ,"80,07", ," 0,47", ,"14,74", ," 0,00", ,"79,84", ," 0,01", ," 0,00", 
